"phi","tau","gamma","combIdx","condition"
0.0188422591835117,4.11655380687262,0.948601304085807,29,"HP"
0.0244457387487984,2.15061822888345,0.7744732980975,29,"HP"
0.0238332267721162,1.70984057929148,0.75207832767299,29,"HP"
0.0195637317826767,1.28477688328314,0.536739456603878,29,"HP"
0.0209369557818406,1.76101441883517,0.739129703565489,29,"HP"
0.0241102376338626,2.13314084191235,0.806419737379053,29,"HP"
0.0226525688325241,1.88000952876642,0.756650616302301,29,"HP"
0.0341958036573793,1.39546928325838,0.361642379770358,29,"HP"
0.038977750209069,1.44533079852444,0.326159482918636,29,"HP"
0.0379353935172448,1.46709147477168,0.340405288655061,29,"HP"
0.0331242503054521,1.57020556029549,0.292528727805404,29,"HP"
0.0336229270327065,1.17618780556008,0.127198039774155,29,"HP"
0.0213276905500756,1.06367193684047,0.0391552333153178,29,"HP"
0.0170970672241111,1.139819766828,0.0102505689655527,29,"HP"
0.0251578975394228,1.11665882877886,0.548426697273589,29,"HP"
0.022947416624177,1.47967274237024,0.370011014090406,29,"HP"
0.0207208630114505,1.26574763008974,0.490489155503916,29,"HP"
0.0219103173424184,1.09760873733388,0.248352900917829,29,"HP"
0.0251911643554381,1.26030532274329,0.241848092500738,29,"HP"
0.0310040872075543,1.24028622975849,0.344054518439499,29,"HP"
0.0338672342304793,2.8337633385005,0.807033070414235,29,"HP"
0.0289742723866147,1.20022542538025,0.288622219189062,29,"HP"
0.0308998136401546,1.3937160185301,0.274175564432596,29,"HP"
0.0270942038356634,1.23297460980383,0.431583783299527,29,"HP"
0.024522005702231,3.381601822614,0.891865662189729,29,"HP"
0.0261788175349712,3.3846955286932,0.906682969804358,29,"HP"
0.0248868811587105,3.80072258159591,0.935408043969192,29,"HP"
0.0217850514639393,4.37131869285459,0.934087903402135,29,"HP"
0.0128427643279692,3.03327729047298,0.896756781414657,29,"HP"
0.0166237548429848,1.46722557105339,0.700317039656069,29,"HP"
0.0259334067426811,1.80513422733042,0.697325957425397,29,"HP"
0.0267352229089119,1.50140593123787,0.664074711398794,29,"HP"
0.0269112831125922,1.51304753856378,0.536389727903311,29,"HP"
0.0403888360204088,1.57831583277706,0.532101713864952,29,"HP"
0.0414697319918315,1.46576338690287,0.572384988401856,29,"HP"
0.0306296346834157,1.37686364315194,0.0894019281799833,29,"HP"
0.0224591920685391,1.13186382765335,0.223829420088533,29,"HP"
0.0248152718498229,1.58008887677184,0.681337998278649,29,"HP"
0.031404964330773,1.8002459314736,0.740045068669466,29,"HP"
0.0277326772522416,1.54960950436081,0.724062354539141,29,"HP"
0.0255974616738953,1.21265955065932,0.418672131909121,29,"HP"
0.026882352892141,1.25073550692691,0.237375420895666,29,"HP"
