"phi","tau","gamma","combIdx","condition"
0.257837160012338,20.9722486061682,0.999877417779716,23,"LP"
0.472894848829926,21.5232704254133,0.999714325993762,23,"LP"
0.453162924326238,14.2170577433515,0.99956834047983,23,"LP"
0.54804418142232,15.7818867677358,0.999781488317842,23,"LP"
0.786255791058916,13.3231015215548,0.999778298272087,23,"LP"
0.820899700545003,10.9364796588147,0.998873243833341,23,"LP"
0.895295746858842,13.2783396758389,0.996870064306318,23,"LP"
0.91852115278155,10.3751490266703,0.998805452601497,23,"LP"
0.957240525619054,3.90940300303812,0.999094527288595,23,"LP"
0.967059777664022,4.56465327775691,0.99902037137483,23,"LP"
0.939524028035379,2.56081609305936,0.995941646957829,23,"LP"
0.920785543890307,3.38636241309378,0.996625931748328,23,"LP"
0.97255658958055,3.85009327790668,0.996240296887193,23,"LP"
0.994306268560918,10.4186561469353,0.990434174371688,23,"LP"
0.995274983010321,9.94892836610766,0.988153512066447,23,"LP"
0.995274983010321,9.94892836610766,0.988153512066447,23,"LP"
0.995545596748032,9.53888118672944,0.992007134891926,23,"LP"
0.300197063991274,7.6840216785786,0.989224479486783,23,"LP"
0.416386410145204,7.56091149162723,0.991091825472556,23,"LP"
0.728648719904608,5.57278911798452,0.998954540388324,23,"LP"
0.782993323801553,6.14239984832309,0.99527436855893,23,"LP"
0.487341159290734,6.48331833933739,0.972791116027025,23,"LP"
0.648155339676462,5.90532648334781,0.997627577529563,23,"LP"
0.648155339676462,5.90532648334781,0.997627577529563,23,"LP"
0.666629523209915,4.8273095331362,0.997177833345869,23,"LP"
0.97695204223288,4.90168168464371,0.993219267838632,23,"LP"
0.975562924837811,5.80830155540813,0.991779407215781,23,"LP"
0.968512478322581,5.51376520716647,0.993689887829012,23,"LP"
0.970718161389637,5.3373153110446,0.984320857931274,23,"LP"
0.972232369213102,6.23456212068777,0.988415753466933,23,"LP"
0.972232369213102,6.23456212068777,0.988415753466933,23,"LP"
0.984901503843365,6.31215308974581,0.996401984955458,23,"LP"
0.950137665029948,6.89946099554089,0.998729511493811,23,"LP"
0.914841070671408,4.55317832013596,0.997226736558234,23,"LP"
0.834161667561454,5.8041135973161,0.994981806561084,23,"LP"
0.731892383464569,5.25489580778187,0.994008943991118,23,"LP"
