"phi","tau","gamma","combIdx","condition"
0.0667500402901011,9.77394012284013,0.488027933059706,13,"LP"
0.0459382941954252,9.26224458843536,0.630308853897559,13,"LP"
0.0665216636670629,11.9127905416693,0.580462268586985,13,"LP"
0.0239871431665688,18.9651488167798,0.891753584699507,13,"LP"
0.0407389000120838,24.0957788628924,0.809504754403388,13,"LP"
0.0816107300371732,17.3350464238473,0.528901273742212,13,"LP"
0.103272557147818,20.4891462128435,0.324766708099751,13,"LP"
0.104959583289713,20.8307836989399,0.389074730951527,13,"LP"
0.0982851267314351,17.9486079516458,0.472256527102821,13,"LP"
0.0575333658863166,10.2320346080301,0.636025398342526,13,"LP"
0.067163058020924,10.7768819436525,0.501805274975154,13,"LP"
0.0316510651381355,11.9792059752465,0.804296873488092,13,"LP"
0.0325007757073061,13.0968962230998,0.79261347580596,13,"LP"
0.0346972809258688,13.136111100693,0.817252206150346,13,"LP"
0.0322096782459035,14.1337137491732,0.780693955922314,13,"LP"
0.0404429180696337,8.21392492228192,0.570741348182619,13,"LP"
0.0901546941014654,12.7853709500561,0.4035498090633,13,"LP"
0.0524734049184241,10.544687660452,0.609066711977567,13,"LP"
0.03721772536947,12.5018307831366,0.752455180840264,13,"LP"
0.0325962882754793,13.3468174295162,0.790596359360697,13,"LP"
0.0332109692354982,13.3929966224359,0.799131238653277,13,"LP"
0.0375683853354029,16.5099378207757,0.807852500173682,13,"LP"
0.0494508754774021,13.41940778427,0.690435434814955,13,"LP"
0.053223713970925,13.4934335981305,0.71199945573986,13,"LP"
0.0482245976476923,10.8377070421488,0.709094477120383,13,"LP"
0.091238856250348,18.5892645586667,0.523121181666126,13,"LP"
0.0941675048128853,19.83230390595,0.418415789538942,13,"LP"
0.0467701423528585,13.5203209049194,0.705538508659114,13,"LP"
0.0503374382709363,15.1907542954112,0.711081673073315,13,"LP"
0.0368707886560106,18.4649494036052,0.820107427362919,13,"LP"
0.0387642046807782,19.059804671591,0.801651150065866,13,"LP"
0.0438575832840367,19.1760483781873,0.785235432784347,13,"LP"
0.0468957060471593,22.2780307943422,0.767886044894113,13,"LP"
0.0783461997097566,12.0886854395618,0.179856331027438,13,"LP"
0.0883128951363461,13.9833678866406,0.0713344658676999,13,"LP"
0.0809013186209813,12.0016880491219,0.0892194827643397,13,"LP"
0.100100406988944,17.0364003577259,0.288303588998409,13,"LP"
0.0872512787474665,20.6666683313773,0.496472208249051,13,"LP"
