"phi","tau","gamma","combIdx","condition"
0.17908435162262,2.3489512847682,0.882318406597767,37,"HP"
0.215011034187505,2.81385744738403,0.896028093334753,37,"HP"
0.227876479059875,2.97837456914493,0.902181005379523,37,"HP"
0.134299360768218,2.52469579359052,0.833563078413848,37,"HP"
0.1977422320489,3.30196465159518,0.899632228551348,37,"HP"
0.183898965820187,3.00159465848275,0.892919469715639,37,"HP"
0.173657032863478,2.8385169887314,0.865717682483334,37,"HP"
0.118956327797589,2.77918802634804,0.82918424274289,37,"HP"
0.132636827428769,2.62981777788441,0.868922649052736,37,"HP"
0.11622895427769,3.23392570164265,0.773722038903195,37,"HP"
0.148051294477332,2.36201407637549,0.931143170147118,37,"HP"
0.181299605575294,1.96143735974831,0.925099940892278,37,"HP"
0.152157399526594,2.30600652225375,0.892047796927529,37,"HP"
0.147711506438616,2.41461948118744,0.894457963352581,37,"HP"
0.146699492891672,3.33992687799414,0.875295607284928,37,"HP"
0.159886103536362,2.88407429606956,0.8556994200492,37,"HP"
0.100634415245235,2.06043254456275,0.899327804678245,37,"HP"
0.216615162487247,3.55447631213298,0.862995006449398,37,"HP"
0.225450186425036,3.63635627988574,0.866842557798483,37,"HP"
0.224045902954288,3.12291094718916,0.860089331934657,37,"HP"
0.214632273362041,2.8541958779915,0.897986730193026,37,"HP"
0.163173656983492,1.87237139755707,0.908393643083722,37,"HP"
0.177538843635805,1.9354120182933,0.909900745122453,37,"HP"
0.229465641207399,2.56147711995158,0.923044097330133,37,"HP"
0.138860731298747,1.82725780782249,0.934582681918234,37,"HP"
0.145583818353119,1.71841531428865,0.923678353959301,37,"HP"
0.132397399714847,1.72334833010849,0.905872542636557,37,"HP"
0.21022183001831,2.84917743721106,0.881873949229334,37,"HP"
0.190153707840608,1.45681483405003,0.930514348953196,37,"HP"
0.184312882356823,2.00020937417535,0.95023649673324,37,"HP"
0.184828110775134,2.23805012672817,0.960521236944414,37,"HP"
0.184828110775134,2.23805012672817,0.960521236944414,37,"HP"
0.19544521581664,1.72772713241337,0.923452255157025,37,"HP"
0.247201893258429,2.3531588972131,0.940580689564752,37,"HP"
0.134799303890717,2.46533309033938,0.859069876339021,37,"HP"
0.125101241010249,2.48903738241895,0.864104205415329,37,"HP"
0.158155920950267,2.10129612288928,0.887112316899011,37,"HP"
0.2584139073524,3.35104190405409,0.863922876951027,37,"HP"
0.144777062135126,1.29161405073099,0.943215233406233,37,"HP"
0.149821795161293,1.30854550374616,0.950109637384419,37,"HP"
0.121867439860905,2.05939407922598,0.914970383494361,37,"HP"
0.113050100222594,1.99319273972486,0.915778561378501,37,"HP"
0.156344965273529,2.32154617840755,0.899492921560065,37,"HP"
0.176706263338825,2.66127232444062,0.882876137448894,37,"HP"
0.163403137070586,1.74191827616207,0.94987351048919,37,"HP"
0.231309030079499,1.55116499258985,0.958592438123104,37,"HP"
0.222153931866265,1.93935635020106,0.957876276418909,37,"HP"
0.243653479740189,1.94083099337131,0.968210917706704,37,"HP"
0.210295407811718,1.83437331260535,0.924067823398378,37,"HP"
0.205181924965728,1.75135026158652,0.934487783618403,37,"HP"
0.215632467027872,2.05138468137413,0.946286215032842,37,"HP"
0.19987736541294,2.27031016941754,0.954821347761478,37,"HP"
0.203914967617378,2.46753689094141,0.949274882946803,37,"HP"
0.156337208763389,1.83262397625331,0.942431153487508,37,"HP"
0.145477625734263,1.81846399782122,0.935785455643481,37,"HP"
0.226626882750085,2.67843055129931,0.910095143674647,37,"HP"
0.223622700637678,2.85542857761588,0.915508746682365,37,"HP"
0.226269524119263,2.84959310895146,0.912253964286192,37,"HP"
0.206069971700076,2.62097027224517,0.896440742961734,37,"HP"
0.23656840885133,2.65334926969196,0.903082972550892,37,"HP"
0.197647084385398,2.01555419788869,0.936663575489521,37,"HP"
0.187415013753224,1.88946860453932,0.943284944087092,37,"HP"
0.179716333852632,1.90783037357585,0.943825292888478,37,"HP"
0.195169055221273,2.37863154863901,0.90868905793669,37,"HP"
0.224007751535534,1.94548803524829,0.910004440476602,37,"HP"
0.212175823137497,2.07833971301373,0.926630806784357,37,"HP"
0.241020030673629,1.66836364815104,0.924371739743681,37,"HP"
0.162712214076293,2.92618420950909,0.858238137287236,37,"HP"
0.14307973093495,3.40577496292356,0.839770958434313,37,"HP"
0.131410855012044,2.83239417756818,0.86588769210218,37,"HP"
0.154640791887316,2.6643016739742,0.86867468713681,37,"HP"
0.156903510076083,2.65779102933812,0.865447124200264,37,"HP"
0.163121558113735,2.58788717626023,0.90326247705713,37,"HP"
0.191558881239811,2.15518169061133,0.903669619410163,37,"HP"
0.199521502532743,2.52131792585793,0.888617830197671,37,"HP"
0.156159995983185,3.83465855774544,0.875680379593963,37,"HP"
0.0911096320907514,1.93792613974526,0.928267945540382,37,"HP"
0.0814921542966307,2.8613655706275,0.898575149527462,37,"HP"
0.0881475322238101,2.87029970748221,0.897450773359706,37,"HP"
0.19796685942065,2.83552057853323,0.883268691122602,37,"HP"
0.196694637568012,2.18549492775126,0.907031176422234,37,"HP"
0.19050255970094,2.85691370359404,0.90808128873721,37,"HP"
0.195990086848478,2.80533141436206,0.913460950522325,37,"HP"
0.19262078217932,3.63280396311971,0.896923644843271,37,"HP"
0.197860246576375,3.10250196611163,0.88920170450958,37,"HP"
0.206071205150631,2.83479400227635,0.88341160722438,37,"HP"
0.146830569819164,1.95958963701207,0.914282632417209,37,"HP"
0.152341977076462,2.08559486718181,0.90257023208141,37,"HP"
0.185065654709374,2.41283085226656,0.909920489617529,37,"HP"
0.18229468002813,2.34081489761025,0.892033527999574,37,"HP"
0.188669266671894,1.90630142409324,0.93892578890189,37,"HP"
0.182602974583485,2.4479694039164,0.91001745419951,37,"HP"
0.179948919811854,3.53035807491326,0.862330237118927,37,"HP"
0.170948654169467,1.5425882974203,0.949660176593836,37,"HP"
0.270724262367039,2.09340120711935,0.944220331760923,37,"HP"
0.222059792825917,2.35767764168387,0.894459463060908,37,"HP"
0.198853915381098,2.39533324916249,0.896661649900795,37,"HP"
0.18103749390031,1.6443730757953,0.943708395248798,37,"HP"
0.204114465827145,1.87297767112145,0.953320938700035,37,"HP"
0.174975823038193,1.91825977210053,0.932905191197658,37,"HP"
0.20149885458649,2.28514044888147,0.899790814193611,37,"HP"
0.199381500648885,2.86380052977275,0.900994402773043,37,"HP"
0.129921402500767,2.24748081718088,0.901752460073489,37,"HP"
0.246316659474602,1.9973133713026,0.937020507981083,37,"HP"
0.170814964601286,2.32672880470433,0.912912732815955,37,"HP"
0.127044191124314,2.64937462557008,0.895013374638653,37,"HP"
0.136407467073061,2.38726404452239,0.907468813485849,37,"HP"
0.235284623212736,2.87203477703861,0.888019479125051,37,"HP"
0.228402010561227,2.48128927390645,0.896083826954032,37,"HP"
0.189472305261228,2.44214192576608,0.899083763863562,37,"HP"
0.147168014257897,2.45658167342427,0.919693238707495,37,"HP"
0.110782923199812,2.48950519108927,0.90140065175842,37,"HP"
0.111234404750954,2.18715548826178,0.887313408910804,37,"HP"
0.151460213387723,2.22509105842807,0.943763170441934,37,"HP"
0.224376522137825,2.54609315293704,0.90446689025873,37,"HP"
0.224221043805889,2.5365612170453,0.918357687351202,37,"HP"
0.119552466865019,2.39816225897198,0.875792288758534,37,"HP"
0.118172463581962,2.2386796184048,0.865848870845349,37,"HP"
0.117519046932462,2.60038317968418,0.877386600145672,37,"HP"
0.150978482182245,2.23698067674643,0.920730778235259,37,"HP"
0.249582882659829,2.0409965744906,0.94212730526343,37,"HP"
0.269223108535783,2.26422517294972,0.911288416212432,37,"HP"
0.27723184458603,2.24471981195507,0.912575741231928,37,"HP"
0.218590819922556,2.86288592579723,0.907883094466553,37,"HP"
0.179213616097305,2.81078348821904,0.893192228339411,37,"HP"
0.125380803769281,3.20543884285659,0.897571664510783,37,"HP"
0.126318665327805,3.32872201851912,0.898687657192413,37,"HP"
0.115790233295297,2.83836956220484,0.906379230404195,37,"HP"
0.132922228112585,2.17699466442204,0.892145827054679,37,"HP"
0.117665374413133,2.2288226927701,0.911356029182852,37,"HP"
0.16358044465497,2.25329626111776,0.907877342873791,37,"HP"
0.266687275075616,2.23989253338924,0.922610164257028,37,"HP"
0.285687427405898,2.33246387503017,0.927624693576908,37,"HP"
0.277527428333457,1.92585218722637,0.932231678706326,37,"HP"
0.129671886091417,2.15783511899354,0.891502324824512,37,"HP"
0.246074786461108,2.07938930678435,0.928715508740862,37,"HP"
0.206592830091232,2.12707559352756,0.950370657325699,37,"HP"
0.187311129911133,1.70694418124131,0.937646375765535,37,"HP"
0.127385986806481,2.76907715399378,0.809760799141912,37,"HP"
0.114276854641576,2.72659839296572,0.853916894083855,37,"HP"
0.160160726785017,3.04422772491684,0.905039875189093,37,"HP"
0.140127266974388,2.61186900631881,0.902981294740224,37,"HP"
