"phi","tau","gamma","combIdx","condition"
0.018619927548448,13.6522532204836,0.924765666022621,62,"LP"
0.01829861572931,14.4938685120318,0.918491100977644,62,"LP"
0.0169208887604848,14.181164903791,0.908863663737268,62,"LP"
0.0175301582539559,17.004355450953,0.929355531386683,62,"LP"
0.0171035842043934,17.0458637725375,0.927062407344557,62,"LP"
0.0161578465841716,13.778114492941,0.909339022029178,62,"LP"
0.017669621794883,15.9205336219625,0.938649130913162,62,"LP"
0.0202035176204379,15.6511156661695,0.911465124002226,62,"LP"
0.0149826657148996,13.3928489468398,0.928102367754761,62,"LP"
0.0268863544719675,10.7148482590494,0.854964002808292,62,"LP"
0.0268863544719675,10.7148482590494,0.854964002808292,62,"LP"
0.015849938056248,14.5723712678062,0.925879946238792,62,"LP"
0.0209049744896542,15.3725610493375,0.907607563317618,62,"LP"
0.0185661648687582,16.3975472872538,0.925725296025265,62,"LP"
0.0157710556309351,17.6211459611989,0.944358914713447,62,"LP"
0.0202551580686321,17.3416496644316,0.931965623238398,62,"LP"
0.0128445967163012,12.5932692114284,0.931599401610774,62,"LP"
0.0202608396075635,17.8865437380554,0.934309935181276,62,"LP"
0.0164108605461043,17.9201325401475,0.954838298517028,62,"LP"
0.019764122384741,14.482982747067,0.947197733257191,62,"LP"
0.0163182355298084,21.1225949181776,0.925031031265058,62,"LP"
0.0217790479750984,22.6040092686443,0.954549911125434,62,"LP"
0.0195548465328901,22.4640102698767,0.953321852497424,62,"LP"
0.019893302139438,21.8077705469912,0.943764876477934,62,"LP"
0.0160829216447557,10.1292781054648,0.887497456722315,62,"LP"
0.0175640464834191,10.5786719891107,0.896919957065812,62,"LP"
0.0201688329403326,14.8661048202077,0.906796574169499,62,"LP"
0.0211858075402556,16.8905045795323,0.912715626259667,62,"LP"
0.0142738428602409,12.2980302781085,0.916424840077532,62,"LP"
0.0148988711763166,11.51007549378,0.915239344694273,62,"LP"
0.0110984691982923,9.51208060228398,0.894635236097935,62,"LP"
0.0150273604054002,16.5782048717842,0.952257717374694,62,"LP"
0.0149503491057141,16.048297659259,0.946939629334475,62,"LP"
0.014941926471622,18.234968882142,0.942928743130845,62,"LP"
0.0178798973351918,15.7537499021996,0.937295534685115,62,"LP"
0.0185103749875968,15.1541924175959,0.911221143771828,62,"LP"
0.0226115098159176,12.0596011841563,0.887388953542872,62,"LP"
0.0248959280475456,9.94629369740546,0.855878773207867,62,"LP"
0.0212289163070734,9.26230055976759,0.86381858272828,62,"LP"
0.0214960507747018,11.213545878816,0.885824510060029,62,"LP"
0.0221707655397352,17.5816995563823,0.909481260819455,62,"LP"
0.0170981678950155,18.37941328014,0.942435672022087,62,"LP"
0.0132044745493406,10.6298787928283,0.90505510492703,62,"LP"
0.0165168419735251,8.298753136339,0.861691445629264,62,"LP"
0.0236700321216764,18.0448927521189,0.903294338817875,62,"LP"
0.0236700321216764,18.0448927521189,0.903294338817875,62,"LP"
0.0215237897342905,13.6556455711247,0.89108121584052,62,"LP"
0.0195855381984922,13.3718671725497,0.907009402419864,62,"LP"
0.0195798811844097,13.1161609783318,0.911120981373941,62,"LP"
0.0179037488654988,12.9308301786596,0.922334485417243,62,"LP"
0.0180895691235746,15.011718669681,0.919200888793085,62,"LP"
0.0211870213608533,15.2313365547559,0.900591439958618,62,"LP"
0.0208710302724602,15.5938971080354,0.914109732891663,62,"LP"
0.0199852432086053,15.8725697838997,0.899742968759496,62,"LP"
0.0220929510829831,13.9181608342641,0.910170783303287,62,"LP"
0.0221997714302571,13.7179726011532,0.914506010729103,62,"LP"
0.0217236016991896,14.02636825342,0.900414293078092,62,"LP"
0.0178756049619542,11.1623306162219,0.900070820394988,62,"LP"
0.0176919562918717,10.1971806951866,0.884786681121747,62,"LP"
0.021405169871127,9.52626147660079,0.869777862724048,62,"LP"
0.0114611325785532,9.02236340839423,0.906481739724828,62,"LP"
0.0225600686304022,9.75467972675508,0.869190087287028,62,"LP"
0.0252503138057437,15.5787733831643,0.879571817152553,62,"LP"
0.0141375188255471,8.08251442706752,0.874876494066231,62,"LP"
0.0224725897848886,9.31520929198189,0.848842738119328,62,"LP"
0.0224957871007828,9.46094418171941,0.846582572468551,62,"LP"
0.0179987594298965,11.5379836107276,0.888422492532345,62,"LP"
0.0187814711069167,10.5398552675024,0.89592735340348,62,"LP"
0.0203812758510474,14.9470351046859,0.908497726108599,62,"LP"
0.0183720227268751,12.2255790332825,0.919602831864061,62,"LP"
0.0177681293085941,12.8889058247374,0.912953706037932,62,"LP"
0.0191293228145919,14.50711175807,0.913112636079077,62,"LP"
0.0191793972838726,13.7610003729272,0.910984993718158,62,"LP"
0.0193898923984621,12.6093593308542,0.896794211278869,62,"LP"
0.0208791725679872,12.9126149840471,0.892120168751348,62,"LP"
0.0256310496422731,12.6819543528104,0.868693824957261,62,"LP"
0.0142800949724836,14.4948477663437,0.93724345560445,62,"LP"
0.0202869021709235,18.4557262291814,0.920564732258489,62,"LP"
0.0189274182557372,16.7063580171919,0.930881694619632,62,"LP"
0.0232892699910214,15.3646022711296,0.903311838794036,62,"LP"
0.0225270056924934,15.6026169748792,0.895486849249858,62,"LP"
0.0244874944997164,12.3743000105598,0.879999874139129,62,"LP"
0.0190232026558231,17.2646929235007,0.923062529696507,62,"LP"
0.0145951588813632,14.2852031592286,0.924741715670541,62,"LP"
0.0164034517376659,15.4660160089624,0.933401703680459,62,"LP"
0.0252419856533665,12.4375764093111,0.866380776439967,62,"LP"
0.0246209346307191,11.6561877948777,0.868139819970809,62,"LP"
0.0266615498692324,12.7113900829912,0.869017108877812,62,"LP"
0.0156814319673882,11.6441216638258,0.905666975382116,62,"LP"
0.0185903641202816,15.1934185780002,0.917016884538588,62,"LP"
0.0183428630811774,15.2431324527201,0.902669448870238,62,"LP"
0.023022949930498,14.9822947931135,0.903563556921127,62,"LP"
0.0254330970111601,10.9105221895906,0.86047139497845,62,"LP"
0.0210662055870707,11.3426949119502,0.891435237255232,62,"LP"
0.020823301020202,13.0892008595885,0.889926984284247,62,"LP"
0.0175685573105009,11.2854012556975,0.907136003133319,62,"LP"
0.0176525269347872,12.6829799542552,0.909356444630298,62,"LP"
0.0216013099994972,14.0697405359,0.90449730223319,62,"LP"
0.0222198765880354,14.523073822152,0.897344041361874,62,"LP"
0.0155784379681172,13.8993341600242,0.921422894783351,62,"LP"
0.0217992274522435,13.6620466657159,0.894869043185218,62,"LP"
0.0201026301470538,13.1112170207301,0.898662018576739,62,"LP"
0.019288773355689,13.1850569888227,0.888817411901773,62,"LP"
0.0196280294589983,11.1952093654663,0.902976973450981,62,"LP"
0.0205337727800257,18.1201881329908,0.91081832222972,62,"LP"
0.0215801212756294,19.158091856877,0.914234186852888,62,"LP"
0.0167040427903474,11.9167556714299,0.908959167142346,62,"LP"
0.0203647846325513,9.9634061426527,0.873541597643184,62,"LP"
0.0234953595642793,11.8249428575021,0.878314258946747,62,"LP"
0.0237643266643498,12.5842018535698,0.88005074610799,62,"LP"
0.0229520245479439,13.1564227575258,0.890099154384291,62,"LP"
0.0205807594216011,11.3228131025877,0.866811514031496,62,"LP"
